Best Strategy fitness: 4937756
Best Strategy time: 01:22:17.756

 vs 

Bruteforce fitness: 4472444
Bruteforce time: 01:14:32.444


Lap 1: Rain 0% -> Compound 'Soft', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '103.13' Kg, PitStop 'No', Time '01:27.360' ms
Lap 37: Rain 0% -> Compound 'Soft', TyresAge 3, Wear '7.0'% | '7.0'% | '6.0'% | '5.0'%, Fuel '35.14' Kg, PitStop 'No', Time '01:21.620' ms
Lap 38: Rain 0% -> Compound 'Hard', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '33.26' Kg, PitStop 'Yes', Time '01:47.992' ms
Lap 39: Rain 0% -> Compound 'Hard', TyresAge 1, Wear '1.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '31.37' Kg, PitStop 'No', Time '01:22.903' ms
Lap 40: Rain 0% -> Compound 'Hard', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '29.48' Kg, PitStop 'Yes', Time '01:47.766' ms
Lap 41: Rain 0% -> Compound 'Hard', TyresAge 1, Wear '1.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '27.59' Kg, PitStop 'No', Time '01:22.676' ms
Lap 42: Rain 0% -> Compound 'Hard', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '25.7' Kg, PitStop 'Yes', Time '01:47.539' ms
Lap 43: Rain 0% -> Compound 'Hard', TyresAge 1, Wear '1.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '23.81' Kg, PitStop 'No', Time '01:22.450' ms
Lap 44: Rain 0% -> Compound 'Wet', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '21.92' Kg, PitStop 'Yes', Time '02:12.787' ms
Lap 45: Rain 0% -> Compound 'Wet', TyresAge 1, Wear '1.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '20.04' Kg, PitStop 'No', Time '01:47.688' ms
Lap 46: Rain 0% -> Compound 'Inter', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '18.15' Kg, PitStop 'Yes', Time '01:52.922' ms
Lap 47: Rain 0% -> Compound 'Inter', TyresAge 1, Wear '1.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '16.26' Kg, PitStop 'No', Time '01:27.831' ms
Lap 48: Rain 0% -> Compound 'Inter', TyresAge 2, Wear '2.0'% | '2.0'% | '2.0'% | '2.0'%, Fuel '14.37' Kg, PitStop 'No', Time '01:27.739' ms
Lap 49: Rain 0% -> Compound 'Inter', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '12.48' Kg, PitStop 'Yes', Time '01:52.582' ms
Lap 50: Rain 0% -> Compound 'Medium', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '10.59' Kg, PitStop 'Yes', Time '01:45.408' ms
Lap 51: Rain 0% -> Compound 'Medium', TyresAge 1, Wear '2.0'% | '2.0'% | '2.0'% | '1.0'%, Fuel '8.7' Kg, PitStop 'No', Time '01:20.374' ms
Lap 52: Rain 0% -> Compound 'Hard', TyresAge 0, Wear '0.0'% | '0.0'% | '0.0'% | '0.0'%, Fuel '6.82' Kg, PitStop 'Yes', Time '01:46.406' ms
Lap 53: Rain 0% -> Compound 'Hard', TyresAge 1, Wear '1.0'% | '1.0'% | '1.0'% | '1.0'%, Fuel '4.93' Kg, PitStop 'No', Time '01:21.317' ms
