,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
129,,,,,,,,,,6063699.0,,,,,,,,,,,,,,,,,,,,,,5531925.0,,,,,,,,,,5352769.0,,5348754.0,,,,5343545.0,,5353911.0,,5587331.0,,,,,,5362731.0,,,,,,,5512430.0,,5441786.0,,,,,,5358742.0,,,,,,,,,,,,,,,,,,,,,5375998.0,,,,,,,,,,,,,,,,,,,,,,5357188.0,,,,,,,,,,,,,,,,,,,,,,,5373937.0,,,,,,,,,,,,,,,5339718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5340970.0,,,,,,,5334218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355152.0,,,,,,,,,,,,,,,,,,5369939.0,,5360316.0,,,,,,,,5360316.0,,,,,,,,,,,,,,,,,,,,,5345628.0,,,,,,,,,,,5347171.0,,,,,,,,,,,,,,,,5360316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5341305.0,,,,,,,,,5350462.0,,,,
130,,,,,,,,,,,,,,,,,,,5835845.0,,,,,,,,,,,,,,,,,,,,,,,,,,5807147.0,,,,,,,5588779.0,,,5343545.0,,,,,,,,,,,,,,,,,5389848.0,,,,5364728.0,,,,,,,,5580485.0,,,,5387444.0,,,,,,,,,,,,5426239.0,5362508.0,,,,,,,,,,,,,,,,,,,,,,,,,5356850.0,,,,,,,,,,,,,,,5349002.0,,,,,,,,,,,,,,,,,,,,,,5337239.0,5360651.0,,,,,,5340970.0,,,,,,,,,,,,,,5334218.0,,,,,,,,,,,,,5347958.0,,,,,,,5333883.0,,,,,,,,5340970.0,,,,5341305.0,,,,,,,,,,,,,5341305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5357310.0,,,,,,,,,,,,,,,,5337949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5340690.0,,,,,,,,,,,,,5548669.0,5341973.0,,,,,,,,,,,,,,,5345154.0,,,,,,,,,,,,,,,,,,,,5349100.0,,,5360651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5389197.0,,,,,,,,,,,5345971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5343947.0,,,,,,,,,,,
131,,,,,6207059.0,,,6113845.0,,,,,,,,,,,,5791627.0,,,,,,5633973.0,,,,,5550065.0,,,,,,,,,,,,,,,,5363839.0,,,,,,,,,,,,,,,,5545307.0,5679711.0,,,,,,,,5391167.0,,,5363318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5364404.0,,,,,,,,,,,,,,,,5586415.0,,,,,5360523.0,5376358.0,,,,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,5360780.0,,,,,5340970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5334218.0,,,,,5333927.0,,5333883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360316.0,,,,,5360316.0,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360316.0,,5355284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5359240.0,5341305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360316.0,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,6175770.0,,,,,,,,,,,,,,,5751462.0,5722580.0,,,,,,,,,,,,,,,,,,,,,,,,5488964.0,,5351660.0,,,,,,,,,,,5536960.0,,,,,,,,,,,,,,,,5367153.0,,,,,,,5383139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5344266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5349740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5339254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360030.0,,,,,,,,5341305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5348565.0,,,5360316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,6281327.0,6236574.0,,,,6115017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5481763.0,,,,,,,,,,,,,,,,,,,,,,5538476.0,,,,,,,,,,5690083.0,,,,,,,,,,,5356309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5434078.0,,,,,,,,,,,,,,,,,,,5347832.0,,,,,,,,,5360523.0,,,,,,,5469061.0,,,,,,,,,,,,5348032.0,,,,,,,,5352938.0,,,,,,,,,,,,,,,,,,,,,,,5350284.0,,,,,,,,,,,,,,,,,,5341305.0,,,,5351544.0,,,,,,5360651.0,,,,5350526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,5360651.0,,,,,,,,,,,,,,,,,,,,,,5360390.0,,,,,5360316.0,5341727.0,5340776.0,,,,,,,,,,,,,,,,,,5360651.0,,,,,,,,,,,,,,,,,5344489.0,,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5336396.0,,,5341305.0,5585547.0,,,,,,,,,,,,,,,,,,,,5432178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5341305.0,,,,,,,,,
134,,,,,6207913.0,,6152298.0,,,,,6057862.0,,,,,,,,,,,5697121.0,,,,,,,,,,,,,,,,,,,,,5363545.0,,,,5353314.0,,,5351023.0,,,,,,5571824.0,,,5571824.0,,,5588510.0,,,,,,,,,,,,,,,,,,5387444.0,,,,,,5453191.0,,,,,,,5388193.0,,5387444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470425.0,,,,,,,,5341434.0,,,,,,5366453.0,,,5365307.0,,,,,,,,,,,,,,,,,,,,,,,,,5825433.0,,,,,,,,,,,,,,,5359097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5361496.0,,,,,,,,,,,,,,5342508.0,,5360316.0,,,,,,,,,,,,,,,,,,,,,,5364552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5694895.0,,,,,,,,,,,,,,,,,,,,5463890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5352173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5363803.0,,,,,,,,,,,,,5581016.0,,,,,,,5851750.0,,5484950.0,,,,,,,,,,,,,,,,,,,,,,,,,5397932.0,,,,,,,,,5493344.0,,,,,,,5385056.0,,,,,,5490325.0,,,,5360523.0,,,,,,,,,,,5398810.0,,,,,,,,,,,,,,,,,,,,5573194.0,,,,5360316.0,,,,,,,,,,,,,,5345341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360390.0,,,,,,,,,,,,,,,,,,,,,,,,,5368965.0,,,,,,,,,,,,,,,,,,,5341305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5344145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5364920.0,5360316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585547.0,,,,,,,5357378.0,,,,,,,,,,,,,
136,,,,,,6178397.0,,,,,6049663.0,,,,,5950794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378130.0,,,,,,,,,,,5359585.0,,,,,,,,5598172.0,,,,,,,,,,,,,,,,,,,,,5811811.0,,,,,,,,,,,,,,5462935.0,,,,,,,,,,,,,,,,,,,,,,,,,,5407372.0,,,,,,,,,,,,,,,,,,,,,,5360484.0,,,5386900.0,,,,,,,,,,5345154.0,,,,,,,,,,,5371406.0,,,,,,,,,,,,,,,,,,,,,,5360316.0,,,,,,,,,,,,,,,,,,,,,,,,,5360316.0,,,,,,,,,,,,,,,,,,,,5358587.0,,,,,,,,,,5342808.0,,,,,,,,,,5360316.0,,,,,,,,,,,,,,,,,,,,,,,5360651.0,,,,,,,,,,,,,,,5495889.0,,5360651.0,,,,,,,,,,,,,,,,,,5414263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5356609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5352010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,6211419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5362703.0,,5390156.0,,,,5589144.0,,5623560.0,,,,,,,,,,,,5399051.0,,,,,,,,5416401.0,5531882.0,,,,,,,,,,,,5387781.0,,,,,,,,,,5586415.0,,,,,,5364703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5583547.0,,,,,,,,5347858.0,,,,,,,,,,,,,,,,,,,,5360316.0,,5391705.0,,,,,,,,,,,,,,,,,,,,5718999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360316.0,,,5360651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360651.0,,,,,,,,,5346140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5360316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5351325.0,,,,,
138,,,,,,,,,,,,,,6007707.0,,,5939333.0,,5844456.0,,,5725534.0,,,,,,,,,,5571146.0,,,,,,,,,,,5363803.0,,5951051.0,5591825.0,,,,,,,,,,,,,,,,,,5918448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5401177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5388019.0,,,,,,,5395866.0,,,,,,,6117499.0,,,,,,,,,,,,5381278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360449.0,,,,,,5354763.0,,,,,,,,,,,,,,,,,,,,,,,,,5345341.0,,,,,,,,,,,,,,,,,,,,,,,5378837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5357379.0,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5576124.0,,,,,,,,,,,,,,,,,,,,,,,,,,5742477.0,,,,,5807346.0,5664050.0,,,5845106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5497630.0,5747379.0,,,,,,,,,,,,,,,,,,,5586415.0,,,,,,,,,,,,,,,,,,,,,,,,,5481555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5375347.0,,,,,5360316.0,,,,,5366870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,,6015912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426336.0,,,,,5570572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360651.0,,,,5585912.0,5366162.0,,,,,,,,,,,5585547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5387400.0,,,,,,5511569.0,,,,,,,,,,,,,,,,5820961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360316.0,,,,5383202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,6155356.0,6117273.0,,,,,,,,,5940795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5808788.0,,5363545.0,5421183.0,,,,,,,5479234.0,,,,,5522027.0,,5737308.0,,5775391.0,,,,,,,,,,5454200.0,,,,5445389.0,,,,,,,,,,,,,,,,,,,5586415.0,,,,,5586415.0,,,,,,,,,,,,,,,,5803050.0,,,,,,6013851.0,,,,,,,,,,,,,,,,,,,,5382985.0,5366632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409774.0,,,,,,5363586.0,,,,,,,,,,,,,,,,,,,,,,,,,,5365639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360316.0,,,,,,5426301.0,,,,,,,,,,,,5341305.0,,,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5618480.0,,,,,,,,,,,5357378.0,,,,,,,,,,,,,,,,,5585547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5454079.0,,,,,,6038768.0,,,,,,,,5360316.0,,,,,,,,,,,,,,,,,,,,,,,,5380702.0,,,,,,,,,,,,,,,,,,,,,,,,,,5348565.0,,,,,,,,,,,,
141,,,,,6214024.0,,,,,,,,,,,,5942600.0,,,,5765099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5363775.0,,,,,,5393360.0,,,,,,5889048.0,5570969.0,,,,5777266.0,,,5420251.0,5536295.0,,,,,,,,,,5476239.0,,5481701.0,,,,,,5778577.0,,,,,,,,,,,5598799.0,,,,,,,,,,,,,,,,,,,,,,,,,5441569.0,,,,,,,,,,,,,,,,5586415.0,,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360651.0,,,,,,,,,,,,,5375445.0,,5360316.0,,,,,,,,,,,,,,,,,,,,5353301.0,,,,,,,,,,,,,,,,,5364637.0,,,,5370193.0,,,,,,,,,,,,,5338884.0,,,,,,,5536088.0,,,,,,,,,,,,,,,,,,,,,,,5376115.0,,,5445405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6037565.0,,,,,,,5381157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5364586.0,,,,,,5585547.0,,,,,,,,,,5360360.0,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,5715228.0,,,,,,5623157.0,,,,,,,,,,,,,,,,,,,5363794.0,5443750.0,,,,,,5383038.0,,,,,,,,,,,,,5425542.0,,,,,,,,,,,5523487.0,5746389.0,,,5406674.0,,,,,5666603.0,,,,5414615.0,,,,,,,,,,,,,,,,,,,5586415.0,,,,,,,,,,5392690.0,,,,,,,,,,,,,5442838.0,5586415.0,5425594.0,,5790675.0,,,,,5586415.0,,,,5586415.0,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5389727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5360651.0,5345066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5346523.0,,,,,,,,,,,,,,,,,,,,,,5340970.0,,,,,,,,,,5585912.0,,,,,,,,,,,,,,,5979985.0,,,,5359946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5371617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,6471497.0,,,,6214573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5501676.0,,,,,,,,,,,,5437434.0,5363822.0,,,,,,,,,,,,,5588120.0,,,,,,,,,,,,5469261.0,,,,,,,,,,,,,,,5672830.0,,,,,,,,,,,,,,,5778577.0,,,,,,,,5809906.0,,,,,,,,,,,,,,,,,5586415.0,,,,,,,,5434164.0,,,,,5416848.0,,5781077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360651.0,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,5345907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360316.0,,,,,,,,,,,,,,5360651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5341349.0,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5348032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5387400.0,,,,,,,,,,,,,,,,,5353697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,6336316.0,,,,,,,,,,6065108.0,,,,,5945827.0,,,,,5729059.0,,,,,,,,,,,,,,,,,5533793.0,,,,,,,,,,5589144.0,5428420.0,,,,,,,,,,,5634167.0,,,,,,,5454928.0,,5586598.0,,5586454.0,,,,,,,5624982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5522817.0,,,,,,,,,,,,5831650.0,,,,,,,,,,,,,,5752283.0,,,,,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,5525789.0,,,,,,,,,,,5371689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5343947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5387596.0,,5448453.0,,,,,,,,,,,,,,,,,,,,,,,,,,5623286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5550825.0,,,,,,,,,,,,,5360651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,6337158.0,,,,,,,,,,,,,,,,,,,5766120.0,,,,,,,,,,,,,,,,5455752.0,,,,,,,,,,,,,,,,,,,5571824.0,,,,5922338.0,,,,,,,,,,,5476866.0,,,,,,,,,,5650199.0,,,,,,,,,5586415.0,,,,,,,,,,,,,,5514566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5586415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5414494.0,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5861339.0,5585912.0,,,,,,,,,,5360651.0,,,,,,,,,,,,,,,,5585912.0,,,,5585912.0,,,,5450253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585547.0,,,,,,,,5520060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585547.0,,,,5567861.0,,,,,,,,,,,,5360316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,6214970.0,,,,,,,,,,,,,,,,,5730815.0,,,,,5637913.0,,,5642343.0,,,,,,,,,,5403651.0,,,,5420020.0,,,,,,,,,,,5405497.0,,,,,,,,,,,,,,,5587976.0,,,,,,,,,,,,5472786.0,5449089.0,,,,,,,,,,5711963.0,,,,,,,,,,,,6305056.0,,,,,,,,,,,,,,,,,,,,,,,,5586415.0,,,,,,,,,,,,5472977.0,,,,,,,,,,,,,,,,5376200.0,,,,,,,,,,,,,,,5590458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5384750.0,,5345556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5444368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400720.0,,,,,,,,,,,,,,,,,,,,,,,5585547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5387237.0,,,,,5585547.0,,,,,,5585547.0,5543908.0,,5578442.0,,,,,,,,5578442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585547.0,,,,,5365639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,6215350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5589144.0,,,,,,,,,,,,,5720906.0,5707692.0,,5701578.0,,,,,,5566096.0,,,,,,,,,,,,,,,5750019.0,5586415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5586415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5498005.0,,,,,,,,,,5425473.0,,,,,5396028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5438541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5581752.0,,,,6087822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6067813.0,,,,,,,,,5585912.0,,,,,,,,,,,,5585547.0,,,,,,,,,,5690810.0,,,,,,,,,,,,5444368.0,,,,,5515689.0,,,,,,,,,,,,,,,5585547.0,,5585547.0,,,,,,5585547.0,,5585547.0,,,,,,,,5585547.0,,,,,,,,,,,,,,,,,,,,,,,,,5425473.0,5372824.0,,,,,,,,,,,,,,,,,5421087.0,,,,,5389727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5416529.0,,,,,,,,
148,,,,,,,,6120776.0,,,,,,,,,,,,,,,,,,,,,,,,,,5480594.0,,,,,,,,,,,,,,,,,,,5471502.0,,,,,5637945.0,,6072494.0,,,,,,,,,,5750933.0,,,,,,,,,,,,,,,,,,,5586415.0,5832818.0,,,5828845.0,,,,,,,,,,,,,,,,,,,,,,,5546209.0,,,,,,5586415.0,,,,,5483233.0,,5803050.0,,,,,,,,,,,,,,,,5466651.0,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5890091.0,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,5498101.0,,,,,5454079.0,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585912.0,,,,,,,,,,,,,5477693.0,,5407251.0,,,,,5585912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5634763.0,,,,,,,,,,5585547.0,,5690861.0,,,,,,,,,,,5585547.0,5393618.0,,,,,,,,,,,,,5409894.0,,,,,,,,,,,,,,,,,,,5633960.0,,,,,,,,,5585547.0,,,5585547.0,,,,,,,5585547.0,,,,,5468747.0,,,,,,,,,,,,5585547.0,,,5585547.0,5867804.0,,,,,,,,,,,,,,,,,,,,5585547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5638107.0
